com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
13201,93,Provence-Alpes-Côte d'Azur,13,3,12,Marseille,876602,43.2999009436,5.38227869795,0
6088,93,Provence-Alpes-Côte d'Azur,6,2,99,Nice,346376,43.7119992661,7.23826889465,0
83137,93,Provence-Alpes-Côte d'Azur,83,2,99,Toulon,181506,43.1361589728,5.93239634249,0
13001,93,Provence-Alpes-Côte d'Azur,13,1,97,Aix-en-Provence,150358,43.5360708378,5.39857444582,0
84007,93,Provence-Alpes-Côte d'Azur,84,2,99,Avignon,92277,43.9352448339,4.84071572505,0
6004,93,Provence-Alpes-Côte d'Azur,6,1,94,Antibes,75779,43.587465146,7.10635418256,0
6029,93,Provence-Alpes-Côte d'Azur,6,1,96,Cannes,73159,43.5526202843,7.00427592728,0
83126,93,Provence-Alpes-Côte d'Azur,83,2,98,La Seyne-sur-Mer,62999,43.0880294967,5.87089841754,0
83061,93,Provence-Alpes-Côte d'Azur,83,1,96,Fréjus,56598,43.4719558114,6.76361597424,0
83069,93,Provence-Alpes-Côte d'Azur,83,2,97,Hyères,55528,43.1018713534,6.18898508469,0
6027,93,Provence-Alpes-Côte d'Azur,6,1,95,Cagnes-sur-Mer,52575,43.6715162078,7.15275703379,0
13004,93,Provence-Alpes-Côte d'Azur,13,2,4,Arles,51691,43.5468692378,4.66215642574,0
6069,93,Provence-Alpes-Côte d'Azur,6,1,98,Grasse,49607,43.655639428,6.93190508233,0
13056,93,Provence-Alpes-Côte d'Azur,13,4,24,Martigues,49037,43.3798920489,5.04945402314,0
13005,93,Provence-Alpes-Côte d'Azur,13,3,5,Aubagne,47640,43.2934843764,5.56331273477,0
13103,93,Provence-Alpes-Côte d'Azur,13,1,99,Salon-de-Provence,45595,43.6462885238,5.06814649576,0
13047,93,Provence-Alpes-Côte d'Azur,13,4,10,Istres,45119,43.5502689105,4.9511813524,0
6030,93,Provence-Alpes-Côte d'Azur,6,1,97,Le Cannet,42524,43.5729768613,7.00642057758,0
5061,93,Provence-Alpes-Côte d'Azur,5,2,99,Gap,41528,44.5798600596,6.06486052138,0
83050,93,Provence-Alpes-Côte d'Azur,83,1,3,Draguignan,40362,43.5357513285,6.45436569191,0
13028,93,Provence-Alpes-Côte d'Azur,13,3,8,La Ciotat,36812,43.1926410861,5.61318955778,0
83118,93,Provence-Alpes-Côte d'Azur,83,1,14,Saint-Raphaël,36460,43.4574625431,6.84734210398,0
83129,93,Provence-Alpes-Côte d'Azur,83,2,17,Six-Fours-les-Plages,35890,43.086818602,5.82924464931,0
13117,93,Provence-Alpes-Côte d'Azur,13,4,29,Vitrolles,34814,43.4497831674,5.26357787665,0
13054,93,Provence-Alpes-Côte d'Azur,13,4,11,Marignane,32735,43.4172068362,5.21221904548,0
6083,93,Provence-Alpes-Côte d'Azur,6,2,14,Menton,31163,43.7908233727,7.49365612374,0
84031,93,Provence-Alpes-Côte d'Azur,84,3,6,Carpentras,30564,44.0593802565,5.06134844776,0
6123,93,Provence-Alpes-Côte d'Azur,6,1,6,Saint-Laurent-du-Var,30333,43.6859625772,7.18218791815,0
84087,93,Provence-Alpes-Côte d'Azur,84,3,11,Orange,29103,44.128913537,4.8098792403,0
6155,93,Provence-Alpes-Côte d'Azur,6,1,1,Vallauris,28168,43.5766472999,7.05836612893,0
13063,93,Provence-Alpes-Côte d'Azur,13,4,27,Miramas,26807,43.5842134124,5.01384348574,1
84035,93,Provence-Alpes-Côte d'Azur,84,1,7,Cavaillon,26206,43.8508361826,5.03606300916,0
83062,93,Provence-Alpes-Côte d'Azur,83,2,6,La Garde,25876,43.1263279384,6.01898164719,1
83144,93,Provence-Alpes-Côte d'Azur,83,2,21,La Valette-du-Var,24377,43.1499152044,5.99222538877,1
4112,93,Provence-Alpes-Côte d'Azur,4,4,99,Manosque,23689,43.8354040831,5.79106654173,0
13071,93,Provence-Alpes-Côte d'Azur,13,1,9,Les Pennes-Mirabeau,22174,43.4026791235,5.31547094057,1
6079,93,Provence-Alpes-Côte d'Azur,6,1,13,Mandelieu-la-Napoule,22067,43.5380510468,6.91808936542,1
13041,93,Provence-Alpes-Côte d'Azur,13,1,9,Gardanne,21850,43.4526063249,5.47963860272,2
13002,93,Provence-Alpes-Côte d'Azur,13,3,3,Allauch,21769,43.3533145712,5.51134767187,1
84089,93,Provence-Alpes-Côte d'Azur,84,1,13,Pertuis,20767,43.6872357464,5.52052480281,1
6085,93,Provence-Alpes-Côte d'Azur,6,1,9,Mougins,20626,43.5961410556,7.00129444919,1
84054,93,Provence-Alpes-Côte d'Azur,84,2,9,L'Isle-sur-la-Sorgue,20531,43.913397592,5.05664277545,1
6157,93,Provence-Alpes-Côte d'Azur,6,1,26,Vence,19585,43.7384640641,7.10194436087,1
83047,93,Provence-Alpes-Côte d'Azur,83,2,2,La Crau,19481,43.1635207421,6.09268351583,1
84129,93,Provence-Alpes-Côte d'Azur,84,2,15,Sorgues,19176,44.0145763951,4.86740515419,1
