,x,name,lon,lat,group
190,http://fr.dbpedia.org/resource/Cathédrale_Notre-Dame-du-Liban_de_Paris,Cathédrale Notre-Dame-du-Liban de Paris,2.34534,48.844,2
191,http://fr.dbpedia.org/resource/Cent_Quatre_(établissement_culturel),Cent Quatre (établissement culturel),2.3698900000000003,48.8902,1
192,http://fr.dbpedia.org/resource/Paroisse_Notre-Dame-Joie-des-Affligés-et-Sainte-Geneviève,Paroisse Notre-Dame-Joie-des-Affligés-et-Sainte-Geneviève,2.35156,48.848,2
193,http://fr.dbpedia.org/resource/Temple_protestant_du_Foyer_de_l'Âme,Temple protestant du Foyer de l'Âme,2.36944,48.8558,2
194,http://fr.dbpedia.org/resource/Cadran_solaire_à_fibres_optiques,Cadran solaire à fibres optiques,2.34417,48.8631,3
195,http://fr.dbpedia.org/resource/Le_Jules_Verne,Le Jules Verne,2.2945,48.8582,1
196,http://fr.dbpedia.org/resource/Église_Sainte-Opportune_de_Paris,Église Sainte-Opportune,2.34734,48.8597,0
197,http://fr.dbpedia.org/resource/Monument_à_la_République,Monument à la République,2.3638,48.8675,3
198,http://fr.dbpedia.org/resource/Prieuré_Saint-Martin-des-Champs,Prieuré Saint-Martin-des-Champs,2.35508,48.86600000000001,2
199,http://fr.dbpedia.org/resource/Chevaux_de_Marly,Chevaux de Marly,2.33577,48.8621,1
200,http://fr.dbpedia.org/resource/Passerelle_Alibert,Passerelle Alibert,2.3656900000000003,48.8708,2
201,http://fr.dbpedia.org/resource/Passerelle_Bichat,Passerelle Bichat,2.36331,48.8739,2
202,http://fr.dbpedia.org/resource/Passerelle_Richerand,Passerelle Richerand,2.3649400000000003,48.8718,2
203,http://fr.dbpedia.org/resource/Passerelle_des_Douanes,Passerelle des Douanes,2.3665,48.8698,2
204,http://fr.dbpedia.org/resource/Pont_de_la_rue_Louis-Blanc,Pont de la rue Louis-Blanc,2.36754,48.8798,2
205,http://fr.dbpedia.org/resource/Pont_tournant_de_la_Grange-aux-Belles,Pont tournant de la Grange-aux-Belles,2.36397,48.8731,1
206,http://fr.dbpedia.org/resource/Pont_tournant_de_la_rue_Dieu,Pont tournant de la rue Dieu,2.36565,48.8709,2
207,http://fr.dbpedia.org/resource/Statue_équestre_de_Louis_XIII,Statue équestre de Louis XIII,2.36553,48.8556,2
208,http://fr.dbpedia.org/resource/Pont_La-Fayette_(Paris),Pont La-Fayette (Paris),2.36081,48.8803,2
209,http://fr.dbpedia.org/resource/Passerelle_des_écluses_de_la_Villette,Passerelle des écluses de la Villette,2.37089,48.8837,2
210,http://fr.dbpedia.org/resource/Jardin_des_serres_d'Auteuil,Jardin des serres d'Auteuil,2.25222,48.8469,1
211,http://fr.dbpedia.org/resource/Parc_de_Bagatelle,Parc de Bagatelle,2.24722,48.8714,1
212,http://fr.dbpedia.org/resource/Façade_du_palais_de_la_porte_Dorée,Palais de la Porte Dorée,2.40916,48.835,1
213,http://fr.dbpedia.org/resource/Les_Poings_d'eau,Les Poings d'eau,2.41072,48.8542,3
