,city,lat,lng,country,iso2,admin,capital,population,population_proper
273,Quán Hàu,17.404379000000002,106.64071499999999,Vietnam,VN,Quảng Bình,minor,,
274,Cái Đôi Vàm,8.857064999999999,104.811995,Vietnam,VN,Cà Mau,minor,,
275,Móng Cái,21.524706,107.966195,Vietnam,VN,Quảng Ninh,minor,,
276,Châu Thành,9.869888000000001,106.34939399999999,Vietnam,VN,Trà Vinh,minor,,
277,Lâm,20.327734,106.012083,Vietnam,VN,Nam Định,minor,,
278,Cam Lộ,16.807971,106.99405300000001,Vietnam,VN,Quảng Trị,minor,,
279,Vạn Hà,19.886588,105.67878999999999,Vietnam,VN,Thanh Hóa,minor,,
280,Trần Văn Thời,9.077127,104.979143,Vietnam,VN,Cà Mau,minor,,
281,Hồ,21.06308,106.085704,Vietnam,VN,Bắc Ninh,minor,,
282,Mỹ Xuyên,9.560062,105.98983899999999,Vietnam,VN,Sóc Trăng,minor,,
283,Khâm Đức,15.445076,107.79336699999999,Vietnam,VN,Quảng Nam,minor,,
284,Phúc Thọ,21.103448999999998,105.545511,Vietnam,VN,Hà Nội,minor,,
285,Thị Trấn Tà Lùng,22.497904000000002,106.566902,Vietnam,VN,Cao Bằng,minor,,
286,Đắk Hà,14.513453,107.921022,Vietnam,VN,Kon Tum,minor,,
287,Thị Trấn Mường Khương,22.761406,104.12155600000001,Vietnam,VN,Lào Cai,minor,,
288,Quế Sơn,15.673556,108.220096,Vietnam,VN,Quảng Nam,minor,,
289,Trảng Bàng,11.029873,106.357505,Vietnam,VN,Tây Ninh,minor,,
290,Di Linh,11.581531,108.076415,Vietnam,VN,Lâm Đồng,minor,,
291,Khánh Hải,11.591047999999999,109.04051899999999,Vietnam,VN,Ninh Thuận,minor,,
292,Tân Biên,11.544406,106.01160800000001,Vietnam,VN,Tây Ninh,minor,,
293,Yên Lạc,21.236463,105.57296799999999,Vietnam,VN,Vĩnh Phúc,minor,,
294,Yến Lạc,22.236929999999997,106.18148899999998,Vietnam,VN,Bắc Kạn,minor,,
295,Vĩnh Long,10.253692,105.972201,Vietnam,VN,Vĩnh Long,admin,,
296,Tân Hiệp,10.117091,105.28578,Vietnam,VN,Kiến Giang,minor,,
297,Tân Hiệp,10.44905,106.34385800000001,Vietnam,VN,Tiền Giang,minor,,
298,Bến Cầu,11.110505999999999,106.179235,Vietnam,VN,Tây Ninh,minor,,
299,Thứa,21.019373,106.20044299999999,Vietnam,VN,Bắc Ninh,minor,,
300,Sốp Cộp,20.938814999999998,103.597126,Vietnam,VN,Sơn La,minor,,
